id,title,author,grade,text,char,valence,arousal,dominance
104000,The First Time,timothy,12,تَرَدُّ، تَرْب، تَرْدُّ الكرةَ في يَدِّي تَلْعبُ ضدّ منافسنا يُكافحُ من أجل تلك النقطةِ الأولى فريقي أسفل في إثنان مِنْ مَع 6 sec. كرة يسارِ ما زالَتْ في أيديي لا حاجةَ للذعرَ لَكنِّي مَا كُنْتُ في هذا الوضعِ قَبْلَ أَنْ أَخْرجُ فوق المحكمةِ,638,3.246054172515869,3.5478341579437256,3.2484633922576904
95830,"LOVE, PEACE and JOY",timothy,12,-كيف لي أن أعرف أني لم أكن بحاجة إلى ذلك؟ -ألا تريد أن أعرف أني لم أكن بحاجة إلى ذلك؟ -ألا تريد أن أعرف أني لم أكن بحاجة إلى ذلك؟,2655,3.3575425148010254,3.532910346984864,3.25042986869812
43323,Ghost Castaway,timothy,12,في أعماق المياه القاسية للعالم المخبول زلزال عملاق يهزني إلى بدايات دوامة من النهاية تتبع باستمرار دوامة مهتزة على قمم الجبال,387,2.438610553741455,3.432962656021118,2.861710786819458
43322,Cali-180,timothy,12,الشعر الوردي، والبورشيه، والممشى، والنجوم السينمائية المفقودة في عالم مليء بالنجوم النبوءة والحانات غابة مليئة بالأطفال-البومرات والرغبات نُقشت في ضباب أحمر بارد،,256,3.118514060974121,3.221484661102295,3.14939284324646
43324,Misty Dwellers,timothy,12,في أعماق المياه الصوفية لمتاهة قبلية ذهبت من خلال غابة من الغائط المحفور فكرت لنفسي إذا ذهبت إلى أبعد من ذلك سوف أحصل على ضباب,423,2.67795991897583,3.18380069732666,2.9357500076293945
120563,I WILL be rich,tokhir,12,يوماً ما، سأكون غنياً في ذلك اليوم قادم لأنني أشعر بالحكة وأنا أعلم أنني سأكون غنياً لقد أعددت نفسي لقد قرأت بعض الكتب التي على رفي من الكتب التي تعلمتها كثيراً,450,3.594661235809326,3.425668478012085,3.4012346267700195
30078,Tom,tom,12,لا نعرف يا رفيقي، لستُ رفيقاً، أنا بوابتك، رفيقك!,94,3.274476289749145,3.581667423248291,3.2820708751678467
60147,Little Tiny Tear,tommy,12,قطرة دمعة جنتئيل أنا أبكي من الندى السماوي. فقط سوف تفعل. دمعة صغيرة قطرة صغيرة صغيرة صغيرة صغيرة جداً و نقية. فقط قطرات سماوية سوف تفعل ذلك. قطرات مطر صغيرة من السماء حلوة و نقية جداً. لذا رطبة و حتى تريد أن تجعلني أبكي أيضاً. هل ستبكي دمعة صغيرة قطرة مثل الندى السماوي. لأن فقط هذه الدموع سوف تفعل لدمعة صغيرة صغيرة جداً تخذلني. يوماً ما ستحتاج إلى دمعة صغيرة قليلاً. لذا ابكي دمعة وشاهدها تسقط. وعندما تلتقطها حتى تسقط التالية.,462,3.5189859867095947,3.616179466247559,3.212115526199341
108151,Love,toni,12,عندما أنظر في عيون أور أرى أحلامي أرى أحلامي مستقبلي مستقبلي كل شيء أملكه معك,134,4.2115583419799805,3.876260280609131,3.4386205673217773
111329,No love,torri,12,حزينة، مشوشة، منزعجة، منكسرة.. مُحطمة، مُحطمة، مُمزقة، مُؤذية، غير محبوبة... رُكلت، دُفعت، دُفعت ودُفعت دائماً... متى ستنتهي؟ متى ستتوقف؟ آمل فقط أن أصل إلى القمة.,243,2.3312244415283203,3.4151875972747803,2.910789966583252
110599,How it Feels,tosin,12,أنا أعلم أن كل هذا خطأي، وأنا أعلم أنني قد ارتكبت أخطاء، ولكن الحديث لي إلى أسفل، وكراهية لي الآن، يجعلني أشعر بالخوف. الخوف من مستقبلي ومن يمكنني أن أصبح،,498,2.499440193176269,3.408029556274414,3.0153238773345947
34937,My Love,tranesha,12,ما كان ذات مرة كسرها ومزقها كنت جئت على طول لجلب بداية جديدة جديدة كنت خائفة جدا ووحيدة جدا كنت خائفا جدا كنت خائفا جدا... ...,517,3.821842193603516,3.678235530853272,3.3433773517608643
101944,Its funny how,trasandra,12,كيف تكون شخصاً مختلفاً عندما تكون مع شخص آخر أو أمام شخص آخر. مضحك كيف تكون في طريق واحد يوماً تلو الآخر. مضحك كيف تريد أن ينحني الجميع لمشاعرك. ولكن ماذا عن مشاعري؟ مضحك؟,249,3.2587313652038574,3.3321166038513184,3.208947896957397
101942,Would you cry,trasandra,12,أتسائل إذا كنتِ ستبكين؟ هل تريدين أن تعرفي ما الذي يجعلني أبكي؟ أتسائل إذا كنتِ ستصرخين أم ستتصرفين هكذا؟ أتساءل لماذا لا يهمّكِ لماذا أبكي؟ هل تبكين؟ هل ستبكين إذا رأيتِ كل الأذى الذي سببته وكل الألم الذي جعلتني أكسبه؟ هل ستصرخين إذا غادرت ولم أعد أبداً هل ستبكين؟ هل ستصرخين إذا ضربكِ شخص ما في عينيكِ وجعلكِ تبكين؟ لماذا إذن لماذا تبكين عندما تدركين ما الذي يجعلني أبكي؟ هل ستبكين؟,682,2.3017656803131104,3.36231017112732,2.8715016841888428
118314,For the place to be,travon,12,أنا أمشي إلى الأمام، إلى الأمام، وأعيش حياة أفضل غداً، عصا وحجارة قد تكسر عظامي ولكن ألف ألف ألف ألسنة افتراءية قاسية لن تأخذ السيطرة، والله يظهر لي ضوء جميل في مثل هذا التوهج,397,3.488056182861328,3.5979151725769043,3.2940032482147217
118317,Allured beauty,travon,12,« و » اذكر يا محمد « يا أيها الذين آمنوا » أي أهل مكة « إنكم » يا أهل مكة « لَيْسَتُونَ » بالياء والتاء « بَيْنَ » بالياء والتاء « بَعْدَمَةِ » بالبناء للفاعل والمفعول « بَيْنَهُمْ » بالبناء للفاعل والمفعول والفاعل والمفعول للفاعل « إن أردتم » يا أهل مكة « أن تُذَكِّروا » بالبناء للفاعل والمفعول ضمير الجمع « أن تُحَلَّمُوا » بالتاء والياء والياء « في الغد في أعماق الليل صورتكم تجذبني قربي إلى جانبكم » أي جانبكم « فإنكم » يا أهل مكة « العجَزَةُ » العجَز « في البركةِ » أي الجنة « تُمَتَّعُمُمُمُمْنُمُمْ » تُحَرْرْرْنَى « من بعد ذلك » الذي قبلهُوت « تُ » تُرْرْرْرَى « منهُ » منهُرْأْأْرَى » منهُفَى « منهُ » منهُورَى « منهُورَى » منهُورَى « منهُ » منهُورَى » منهُورَى « منهُورَى » منهُورَى و « منهَى » منهَى « منهُورَى » منهَى و « منهُورَى » منهَى « منهَى » منهَى « منهَى » منهَى « منهَى « منهُورَى » منهُورَى « منهُورَى » منهُورَى » منهُورَى » منهُورَى « منهُورَى » منهُورَى « منهُورَى « منهُورَةٌ » منهُورَى « منهُورَى » منهُورَى » منهُورَى » منهُورٌ « منهُورٌ «,1640,3.7278573513031006,3.6696624755859375,3.2841439247131348
118316,A thousand poems,travon,12,كما احتضنت أياماً عصيبة أصبحت مغموراً بالدموع الثالوثة وقطع قلبي المحطمة عديمة الفائدة في الكتاب الكئيب أخشاها والأزهار الصامتة في يدي,401,2.353555679321289,3.331820011138916,2.871227741241455
118318,Love is felt by all,travon,12,♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪ ♪,1355,3.56955623626709,3.354697704315185,3.237680196762085
118313,Winter,travon,12,أنا أحب الحديقة المهجورة من الثلج المتلألأ في التفكير في هذا النسيم الرابح الذي يمر من قبل، الزهور والأوراق البعيدة في الليل. الحب، ما كان الشيء الذي لم أستطع رؤيته،,549,3.512858390808105,3.518768787384033,3.19282865524292
118315,Picture the dollar sign,travon,12,كل هذه الأحلام، الحياة حياة الحق في مطاردة للعملة تعرف أن التوق إلى الشهرة والكبرياء ليس من السهل جدا... ... ويوما بعد يوم رائحة تدفق المال... ...,490,3.516553401947021,3.4751553535461426,3.266047239303589
100112,Am i the one to blame,tremaine,12,لا أستطيع تذكر المرة الأولى التي ضربتني فيها. في يوم من الأيام صفعتني بشدة ثم بدأت في ضرب رأسي على الأرض,1549,2.221630334854126,3.5034570693969727,2.926414728164673
109084,Sports in Spring,trent,12,من الممتع أن تقوموا بتشغيله ليس بارداً في الشمس الآن دعونا نأكل بطانة تزن الطن في تحقيق هدف,417,3.34816837310791,3.284942388534546,3.303428888320923
51534,I Can`t Write A Poem,trevor,12,أنا لا أستطيع كتابة قصيدة. القصائد من الصعب صنعها وهي طويلة. أيضاً لديهم كلمات كثيرة. لا يتحدثون عنك. أراهن أيضاً أنني لا أستطيع كتابة 5 جمل.,301,2.755900382995605,3.3885269165039062,3.144221067428589
112122,Get a clue,trevor,12,الكثير من اللقطات التي يمكنني القيام بها، لفة من الناس كنت أعرف، لم يتغير أنا فقط نمت، نشأت في ذلك الطريق، عالقة مع نفس الطاقم، يا أخي، كنت لا حصلت على دليل، لي؟,168,2.8386363983154297,3.144029140472412,3.18476939201355
116818,Anne-Marie,trevor,12,أنا (آني ماري) ، أنا أقفز نقاطاً قوية ، بالطبع ، أنا أقفز كثيراً و كثيراً ، كل نقطة أهتم لرؤيتها هي حتماً وجبة خفيفة بالنسبة لي,123,3.338675737380981,3.294229030609131,3.313983678817749
117101,Happiness,tri,12,وجدوا شجاعة صغيرة تغمرها الشمس مزجوها بالصبر وفقط بوابل من المرح,225,3.888962745666504,3.655682802200317,3.348959684371948
108490,A Lecture of Life,trina,12,قال إنه لن يقول لي أي شيء لم أكن أعرفه بالفعل. وقلت إنني أعتقد أنه حتى لا يكلف نفسه عناء أخذ الملاحظات. قال إنه فعل ذلك، أن الجنس البشري في غاية التواضع. كيف تجلب هذه النعمة حقا لتمرير ذبح الغرور ونمو العشب الأخضر؟ لم يفهم، قلت له، كيف يمكن له أن يكون متأكدا جدا من النعمة عندما يكون العالم في حالة عجز؟ حاملا بالكراهية، محشوا بالعناية، إذا كان بالإمكان أن نقرر الخطيئة، يجب علينا أن نختلف في الحياة، ما هي الحياة التي ضاعفناها؟ كيف يمكن حقا أن تجلب هذه النعمة لتمرير ذبح الغرور ونمو العشب الأخضر؟ قال له، كيف يمكن أن يكون متأكدا من النعمة عندما يكون العالم في حالة عجز؟ إذا كان العالم في حالة يرثى لها، وإذا كان بوسعنا أن نفعل ذلك، فهل يمكن لنا أن نفكر في الخطيئة، وإذا كان يتعين علينا أن نختلف في كل شيء، وكيف عذبت، وكيف سخرت منه وتقف ليذهب إلى الحياة من الواضح أنه لا يعلم أن التربة التي كان يسير عليها كطفل حيث الخير والشر قد تغير إلى مزاج مرريء، حيث تكون أنت في حالة سيئة وأسوأ.,1716,3.0155906677246094,3.246422529220581,3.207486867904663
88211,a scoogle loodle pop,tristen,12,a a a a لـ a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,51,3.136138439178467,2.93392276763916,3.1653871536254883
113007,The Road,trixi,12,(ب) إذا كان الوقت قد حان، فعندئذٍ، تبدأ السماء تزدهر مع لونها الأزرق الداكن إلى الضوء. ذهب الفتى الذي كان يقود دراجته إلى السوق لشراء. مر الطريق. فالطريق فارغاً. الشمس سرعان ما تمرر الطريق وتوقف اللون الأزرق للمشاهدة. لم يعد يُنظر إلى شروقها الدرامي والرائع وهو يملأ المحيط. السيدة التي تحمل حقيبتها، في طريقها إلى العمل، تسير في الطريق. لم يعد الطريق فارغاً كما كان يمكن أن يقطع طريقها.,3584,3.208181619644165,3.1515183448791504,3.159985303878784
118015,Im the youth,tshepang,12,أنا الشباب، ولدت مع إمكانيات، من أجل إطلاق قدراتي، حصلت على السماح لي بالتحرر من كل شيء في ذهني إلى أن تركت مع الخصائص. رؤيتي ومهمتي كشباب هو العمل من أجل الرب بينما أنا ما زلت صغيرة. لمعرفة أن الرب هو طموحي، وأنا أدعوه لينقذني من كل الإغراءات، سامحني من كل خطاياي يا سيدي هذا هو اعترافي. شبابي بدون الرب هو مثل يوم مملوء بالظلم، يوم بلا أمل على الإطلاق، كل ما يؤدي إليه هو الدمار عندما نسقط. الرب ليس منشغلاً بالإجابة على دعوتك، هو فقط يقول العبء والالتماسات فقط جلب كل شيء. الشباب هم أمل الغد. يجب أن نأمل في الرب حتى لا يكون لدينا حزن. دعونا نشرق مشرقاً مثل النجوم. نشرق ونجعل أفعالنا هي الأفعال التي تجلب الأمل للأمة.,963,3.4749457836151123,3.435335636138916,3.353052854537964
110641,Mandela&apos;s wish,tshepiso,12,لم يعتقد أحد أنه سيكون مقاتلاً من كآبة قام بإنقاذها من الجنوب الأفريقي. ما الذي نعود إليه؟ ... ...........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,1178,3.311954975128174,3.282252311706543,3.2306149005889893
111841,A perfect imperfection,tsuseb,12,أنت أفضل بائعة؛ أنت أروع أزهارها؛ أنت أزهارها؛ أنت أروع أزهارها؛ أنت ضرورية؛ لتعالج قلباً، ملعوناً مع كآبة. فكّر واحد منكم؛ في ضباب أحلك العقول؛ يمكن أن تجلب أضواء و#X85؛ هل هو آخر سؤال يطرحه الشك؛ إذا كان حبه سينجو حتى الموت؛ هل هو جواب يعطيه الإيمان و#x85;؟ الجمال هو جعل الكمال,884,3.610167026519776,3.4477336406707764,3.3157341480255127
111602,When i look,tunu,12,عندما أنظر إليك، أنظر إليك، لا شيء جميل مثلك، أختبئ، في كل مرة أراك فيها،,174,4.2754435539245605,3.88583254814148,3.4083123207092285
58775,ROSES,tweety bird,12,الورود حمراء البنفسج زرقاء وأنا أحبك!,64,4.374477386474609,3.946591377258301,3.429128646850586
41264,Two Many Wars,tye,12,العديد من الحروب تتخطّى خارج البلاد تدقّ، تحترق، تحرق، تشعر وكأنه خرج لتوه من منطقة حرب، إلى حشد في اسمه الحياة في المنزل هو دائماً ما يزعج رأسه,954,2.4823431968688965,3.331361770629883,2.96005654335022
102588,"Zoos, The Antidrug",tyler,12,(ج) أن تساعد الحيوانات حتى عندما ترتدي قبعة، وأن تساعد الحيوانات بشكل خاص، وأن تساعد الناس على الركض، وأن يساعدوا الناس على الركض، وأن يكون لهم متعة في الركض، وأن يكون لديهم متعة في الشمس، وأن تساعدهم على العودة إلى الصقر، وأن تُساعدهم على ذلك، وأن تُساعدهم على العودة إلى الصقر، وأن تُساعدهم على ذلك، وأن نستمتع بمشاهدته أثناء سيرهم على هتافنا، وأن يساعدوا أيضاً على إنقاذ الوطأة، وأن نُعجب بها حتى عندما نرتدي قبعة، وأن تُساعد الحيوانات بشكل خاص على مساعدة الناس على التأقلم، وأن يُساعدوا الناس على التأقلم، وأن يُساعدوا الناس على التأقلم، وأن يُساعدوا الناس على التعافي من التعرض للانتقاص والذهاب، وأن توظف الحيوانات المُعتزَمَدة، وأن نتمتع بمشاهدته أثناء سيرهم، وأن يساعدوا أيضاً على إنقاذ الوطأة، وأن نُعَدَلَق، وأن نُعَقَدَلَ، وأن نُفِقَقِدَ، وأن نُدَقِدَلَ، وأن تُدَدَ، وأن تُدَلَ، وأن تُلَ، وأن تُدَلَ، وأن تُلَقِدَقِدَ، وأن تَلَ، وأن تُلَ، وأن تُلَ، وأن تَهَدَ، وأن تَحَحَحَحَلَلَلَقَقَدَقَدَقَقَدَ، وأن تُلَ، وأن تُلَقَقَلَقَدَلَ، وأن تُلَلَلَقَلَلَلَلَلَدَلَدَدَ، وَدَ، وَدَدُلَ، وَ، وَهُلَ، وَهُلَدَدَدَ، وَهُلَهُلَهُلَهُلَهُلَهُلَهُلَهُلَهَهُلَهَهُلَهُلَهَهُلَهُلَه,2095,3.447768211364746,3.2193758487701416,3.249987840652466
103634,The Blu-ray Poem,tyler,12,الأبيض هو الذي بدأ كل شيء، عندما نشاهده، لدينا كرة، أريد جمع كل ما يمكنني جمعه من الأشعة الزرقاء، لأنني معجب كبير بالأفلام، حصلت على الكثير من الأفلام على dvd-room، ولكن بلو-راي هو الشكل الذي فاز، سأجمع كل تلك الأشعة الزرقاء بأسرع ما يمكنني، يمكنك فقط مناداتي برجل الفيلم.,322,3.705466747283936,3.628070831298828,3.4273107051849365
116014,Sonnet of Struggle,tyler,12,خلال السنة الدراسية يجب أن أعترف بين رياضتي ومدرستي أنا متعب وكل المواعيد هنا تسبب لي المزيد من التوتر و ليس هناك شيء لأعجب به,569,3.101268529891968,3.519934892654419,3.193816900253296
36960,Mia,tyler,12,أنا أحب ميا ، إنها جميلة ، أحب شعرها ، إنه ناعم حقاً أنا مغرمة بها جداً,97,4.692318439483643,4.030490875244141,3.435497045516968
106467,I love some1,tyler,12,أنا أحب المبلغ الواحد، هي ذكية، هي مضحكة، وهي أخذت حقي، وأعتقد أنها تحب العسل. أنا أحب ابتسامتها، وأسلوبها. لا أستطيع التفكير في أي شيء آخر، وآمل أيضا أن يساعد هذا.,182,4.232828617095947,3.6618423461914062,3.320866346359253
115992,Max the Dog,tyler,12,كان في منتصف الصيف وحياتي قد تغيرت كنت قد حصلت على أقصى حد، كلب ضخم ماكس هو الألم والقليل من التشويش هو مزعج مثل الضباب الكثيف الذي يحارب أصدقائي،,539,3.353512763977051,3.439964771270752,3.247978687286377
112975,Game Of Life,uday,12,في الحياة يكون هناك أحياناً ألم أحياناً يحصل عليه الناس هم فقط قلقون بشأن الربح والمكسب مثل الأطفال الناس لديهم الكثير من الأحلام أحياناً شوكولاتة أحياناً مثلجات الحياة لعبة كبيرة الناس فقط يركضون بعد شهرة غير حقيقية,347,3.2522647380828857,3.3081345558166504,3.2013485431671143
120582,THE VOICE OF NATURE,udit,12,"تحدثوا إلى الأرض و المصباح. ستعلمكم عن جمالها وتنوعها أيضاً. الطبيعة أعطت الكثير من الأشياء للجميع، سواء كان أوكسجين أو فواكه أو خضراوات أو بنزين. أتمنى أن يكون لها صوتها الخاص، ويمكنها أن تصيح بصوت أعلى من كل ضجيجنا. ثم ستندب على حالتها الخاصة، لأن الأشياء التي أعطتها مستحيلة الاستنساخ. البشر دمروا كل حباتهم وجمالهم، و لا أحد مستعد أن يقول، ""إنقاذ الطبيعة هو واجبي."" نحن لا نعلم أن تدمير الطبيعة هو قتل أنفسنا، والأشياء الطبيعية تبدو أكثر جمالاً في الغابات من جروفنا. لذا من اليوم دعونا نتعهد بإنقاذ الطبيعة، لن يساعدنا فقط ولكن كل المخلوقات الحية الأخرى.",710,3.2264771461486816,3.32815170288086,3.2955896854400635
120466,My friend,ugyen,12,(أ) بسيطة وصديقة مثالية لا تنوي أبداً التظاهر، ولكنها تتأرجح بجمال، ابتسامتها هي واحدة من تلك، وأود أن أطبعها طوال ساعتي. إنها بلدي الطابع القانوني لمعارضة مرشد يصغي مع عشقه. كل بقعة من ذهنها غيرت عقلي بلمعة تتسائل عن الجمال الذي وفرته لي. والصديق معها ساعدني على تجاوز عالم رعد التل الذي فزنا به. والقفزات مصاحبة لنا نحن في الواقع أفضل أصدقاء إلى الأبد لن يغادروا أبداً، بل لنترك ثلاثاً من الصداقة بين الشعوب.,546,3.7232742309570312,3.561286687850952,3.329634428024292
110327,Hope,umair,12,بعض الوجوه التي لا يمكن التنبؤ بها تأتيني إلى الأفكار لماذا دقات القلب ممتدة جداً؟ أن الناس الذين لديهم حركات مؤثرة,403,3.0945520401000977,3.413168430328369,3.0910961627960205
119537,Women,unanne,12,أنتِ جميلة، أنتِ ذكية، أنتِ لطيفة أنتِ فريدة من نوعك أنتِ تستحقين الحب والعاطفة أنتِ لستِ أبداً كثيراً كما أنتِ دائماً,653,3.9590163230896,3.771196365356445,3.398884057998657
101636,My life,unknown,12,أنا أكره المدرسة أنا أسجل درجات جيدة أحب أن أتصرف كالأحمق الذي أحب أن أتقاضى أجراً أنا كذلك لذا أحب أن أقاتل أحب أن أقاتل أنا لا أتصرّف بشكل جيّد,154,2.3631319999694824,3.4290883541107178,3.166306257247925
101633,Dog,unknown,12,كلبي مثل لعبة يحب أن يلعبها بالألعاب هو يلعب به مع الفرح في بعض الأحيان انه لا يتصرف كما انه لا يتصرف,188,3.5413572788238525,3.4190499782562256,3.244203329086304
119906,When I see me...,unnati,12,عندما أفكر في نفسي أفكر في ظل ظلال من أفكار متناثرة وجوه بنية مغطاة بخوذات عقول لا يمكن التحكم بها مليئة بأفكار عندما أرى نفسي أرى روحاً مدمرة جاهزة للإنفجار عندما أرى نفسي أفكر في وجوه مشوبي مليئة بأجساد جامحة لا حياة لها علامات لا تطاق,591,2.3542630672454834,3.47265362739563,2.9046576023101807
116012,Best Game Ever,username,12,أنا أريد أن أسقط، أريد أن أسقط، هناك فقط عشرين ثانية على الساعة، أبقى طويلة، نحن أسفل واحد وأنا أريد الكرة. أعلم أنه كان علي أن أوقفهم من إجراء التصوير. بعد استراحة كان علي أن أتخلص من العرق، رأيت خصمي لحظة تحدق بي إلى الأسفل. لقد أعطتني طاقة عظيمة، جعلتني غاضباً، واجهته يتظاهر ويمضي ثوان قبل أن نبدأ.,664,2.8469557762146,3.542296886444092,3.2118520736694336
87898,Carefree days!,usman,12,أنا طفل لسنتين ليس على الإطلاق، العمل الذي تقوم به أمي هو دعوة لي للطعام والطعام! أيام الرعاية بلدي سوف ينتهي قريبا الآن أبي هو وبخ وأمي أيضا، انهم يريدون لي في المنزل كل الوقت ولكن لا أحد يمكن أن يوقفني في الظهر آه!,399,3.346119880676269,3.565404891967773,3.257998466491699
87574,They move me,usman,12,يأتون إليّ بعد سفر طويل لجعل عيناي مفتوحتين وساقي تتحرك أشعر الآن أن أذهب إلى الأزهار منتظراً لي و العشب الأخضر لينظروا إليّ,485,3.938290596008301,3.653008460998535,3.35235333442688
110831,Pain for Death,utsav,12,لِمَاذَا تَحْدُثُ مَعَيَّ؟ بعض الأيام صعبة جداً، في بعض الأحيان تأتينا أشياء مشرقة محروقة ، يوم عظيم قد تنتهي بملاحظة ساخرة ، في بعض الأوقات التعليمات العامة ، لا تُؤْكِدْ أنفسك ، إن قلبنا المُتَعِب الذي يُضْرِقُنا ، إذا نَزِلَتْ عَلَنَا خَزِنَا وَضَعَفَتْ مِنَّا ، وَخَفَتَ مَلَكَةُ مَلَكَةٌ تَضْعِفُنا ، وَشَرَاءٌ تَشْعُرُنَا ، وَنَزِلْنَا مِنْ أَشْخْصِيَاءِهِ ، نَحْنَا مَنْ يَقْبِيلِ ٱلْيَوْتِيَادَانِ ، وَخَوْتَانِ ، وَانَاتِ ، وَاتِ ، وَالَاتِ ، وَاتِيَاتِ ، وَاتٍ مِيْتَاتِيَاتِيْتَ عَ عَيْتَاتِيْتَ عَ عَ عَارِيْتَيْتَيْتَتَ عَارِيْنَ عَيْنَاتٍ ، لِيْرِيْنَاتِيْنَ ، لِنَا ، لِيَا ، لَا ، لِيَا مِيَا مِنَا مِنَا مِنَا مَا مَا مِنَا لِنَا لِنَا مَا مَا مَا مَا مَا مَا مَنَا لِنْسِينَا مَا لِينَا مَا مَا مَا مِنَا مَا .,811,2.578751564025879,3.3257811069488525,3.0147054195404053
113098,Sands of time,v.a.n,12,إنّ رمال الزمن تتلاشى لأنّ سخط الآلهة موجود التاريخ حَسَناً تَحْلُّ التاريخُ لكن المستقبلَ سَيَتحوّلُ إلى ترابِ يَحْصلُ على رمالِ الزمنِ قريباً سَيَختفي,355,2.627488136291504,3.1733591556549072,2.9727771282196045
114812,Heart,vaishnav,12,قلب غير مرئي يشعل الطبيعة المتوقعة من الشهية البشرية. لا يُرى ولا يُلمس، يملأ اللغز إلى ترجيح. العلاقات التي تصورني، تظهر عبر أزهار القلب. النار التي تلمع من خلالها، تحارب جهل الظلام. عندما ينظر طفل إليك، تتبع القلب ينسى اللحظة. فهم العالم حولنا، لا يدّعي أنك تعرف أكثر من انعكاسك. سألت نفسي عن قلبي، عندما أغمست بابتسامة حلوة. أنا لا أعرف عن اللغز، ولكن عن الإبتسامة التي تخفي حقيقتي. ختاماً لهذا الرفيق القديم، تملأني بالعاطفة غير المحسومة. أتساءل إن كنت أعرف، أنت الذي يسرّني أن أقرأ.,676,3.376105308532715,3.309123516082764,3.1960818767547607
70291,Young,valerie,12,عندما كنا صغاراً كان لدينا كل شيء كنا نرغب به ولكن عشنا حياتنا من خلال أصبح واحداً من أهم الأشياء التي يجب أن نواجهها لكن لم تكن أبداً دقيقة أو ساعة لا نستطيع العيش بدون بعضنا البعض,454,2.977592706680298,3.2882068157196045,3.102343797683716
100561,me,valerie,12,* مثلي أنا أكون مرح *,21,4.183585643768311,3.5978777408599854,3.391007661819458
20111,The Boy,vanessa,12,جالساً في الظلام متشوقاً إلى إمساكك، ثم لمسة رقيقة تداعبني. أشاهد كل حركة تقوم بها، أذهلني بكل خطوة تخطوها. أنتظر اليوم الذي ستتصل فيه،,218,3.922216653823853,3.820192813873291,3.3199245929718018
104346,Ever Wanted A Friend?,vanessa,12,هل أردت يوماً صديقاً؟ من صديق إلى ألف حياة. من أي وقت مضى أراد صديقاً؟ من صديق إلى جفاف ألف صرخة. رجل كصديق، بدون شيء من حبيب، ليكون لهم من أجلك، من خلال قتالات مع الآخر. واحد لرفع جواربي، من الدموع إلى الضحك. الرجال غيورون، الرجال هم أغبياء. ولكن الرجال حنونون، الرجال أحباء. أريد الرجال يحبون، أريد له أن يكون عطوفاً، بدون غيرته، بدونه يريد.,590,3.306422233581543,3.504411458969116,3.2629587650299072
108205,Rise To Be The Sun,varsha,12,لمَ لم يكن من الصعب جداً أن يكون أحد هؤلاء الرجال واقفاً هناك عند بداية الخط. بل حان الوقت لإنهاء السباق. لا تتأرجح، ولكن أدرك أنه حان الوقت للحديث قبل وقته للتكلم قبل وقت غروب الشمس للرقص على نغمة قلوبكم قبل حلول يومها. هناك المسرح، هناك العالم الذي ينتظر أن تستكشف الولايات المتحدة أين كانت تشرق طويلاً لتكون الشمس لتكون الشمس.,753,3.123051643371582,3.3111746311187744,3.290621280670166
120384,Universal Rhythm,varyaaz,12,عندما تهطل الامل البشرية ، نظرة المصير المظلمة ، انفسنا تنبض ، بلحظات نخلق ، نؤمن ، ونتأمل . الى ان يطمس الوقت الشعور الذي نتأمل فيه !,179,3.5380301475524902,3.6223995685577393,3.31852126121521
101266,Love,venetra,12,لا أحد، لا أحد يُحبها تريده لكنّه لا يريدها من فضلك!!!!!#x85؛ أعطها فرصة لماذا يريد إيذائها؟ هل يهتم حتى؟ #x85;. إنها تتساءل، تثق بها و تثق بها و تُصدق أنها تحبه حقاً. هي حقاً بحاجة إليه. هو حقاً لا يصدق ما تقوله، إنها تريده حقاً حقاً أيضاً,356,3.080598831176758,3.459323644638061,3.216477394104004
49948,LOVE,veronica,12,الحب لا يحتاج إلى كلمات قد يكون التعبير عنها في أغنية هو مثل ضوء الشمس هو أكثر من العالم,187,3.426458835601806,3.3650217056274414,3.2427282333374023
107545,Only time will tell,veronica,12,واحد غمزة، قبلة واحدة، وكلمة لا نهاية لها من حلاوة.. قلوب تدق، وأيدين تصافح، عينان تحدقان، أفكار تتدفق، نظرة واحدة لها لي يد، ابتسامتك تجعلني أذهب لأميال، قد أكون ضعيفاً لكن الكلمات التي تتكلمها.. اجعلني أفكر، أقول هذا وأقول أن لدي عيوبي... ولكن الوقت دائماً لديه طريقة لإظهار هذا وإثبات ذلك... حتى الآن سأجلس وأسترخي واترك تلك الأفكار الجميلة تجول في عقلك وانظر ما تجده.,448,4.0450968742370605,3.841063261032105,3.376617193222046
100069,Opposites Attract,vicky,12,ما هو عكس الخوف؟ الخوف مؤلم لأن ما أسمعه هو ما يجعل من الممتع العكسي؟ أو ربما يجعل قياس ما هو عكس الحب أمراً كبيراً جداً؟ الحب نوع أو هكذا يُقال لنا من فوق هل يجعل ذلك الكراهية العكسية؟ أو ربما هو شيء ليس مكتوباً في المصير ولكن معاكساً يجتذب حتى تجد المتعة في ما تخافه وتجد الحب في أشياء تكره كيف ستتحول.,453,3.1010067462921143,3.2316038608551025,3.161259412765503
